"start_index","end_index","start_name","end_name","own_time","path_time","diff_time"
238,239,"Inception9/mixed_8_tower_1_conv_1_conv2d","Inception9/mixed_8_tower_1_conv_1_batchnorm",992.,1010.,18.
239,240,"Inception9/mixed_8_tower_1_conv_1_batchnorm","Inception9/mixed_8_tower_1_conv_1_relu",375.,408.,33.
240,241,"Inception9/mixed_8_tower_1_conv_1_relu","Inception9/mixed_8_tower_1_conv_2_conv2d",366.,993.,627.
241,242,"Inception9/mixed_8_tower_1_conv_2_conv2d","Inception9/mixed_8_tower_1_conv_2_batchnorm",987.,1008.,21.
242,243,"Inception9/mixed_8_tower_1_conv_2_batchnorm","Inception9/mixed_8_tower_1_conv_2_relu",372.,410.,38.
243,244,"Inception9/mixed_8_tower_1_conv_2_relu","Inception9/mixed_8_tower_1_conv_3_conv2d",359.,525.,166.
244,245,"Inception9/mixed_8_tower_1_conv_3_conv2d","Inception9/mixed_8_tower_1_conv_3_batchnorm",504.,518.,14.
245,246,"Inception9/mixed_8_tower_1_conv_3_batchnorm","Inception9/mixed_8_tower_1_conv_3_relu",218.,235.,17.
246,247,"Inception9/mixed_8_tower_1_conv_3_relu","Inception9/max_pool_mixed_8_pool",209.,-999,-999
247,248,"Inception9/max_pool_mixed_8_pool","Inception9/ch_concat_mixed_8_chconcat",814.,-999,-999
248,249,"Inception9/ch_concat_mixed_8_chconcat","Inception10/mixed_9_conv_conv2d",496.,525.,29.
249,250,"Inception10/mixed_9_conv_conv2d","Inception10/mixed_9_conv_batchnorm",441.,458.,17.
250,251,"Inception10/mixed_9_conv_batchnorm","Inception10/mixed_9_conv_relu",257.,273.,16.
251,252,"Inception10/mixed_9_conv_relu","Inception10/mixed_9_tower_conv_conv2d",246.,-999,-999
252,253,"Inception10/mixed_9_tower_conv_conv2d","Inception10/mixed_9_tower_conv_batchnorm",537.,506.,-31.
253,254,"Inception10/mixed_9_tower_conv_batchnorm","Inception10/mixed_9_tower_conv_relu",265.,290.,25.
254,255,"Inception10/mixed_9_tower_conv_relu","Inception10/mixed_9_tower_mixed_conv_conv2d",256.,471.,215.
255,256,"Inception10/mixed_9_tower_mixed_conv_conv2d","Inception10/mixed_9_tower_mixed_conv_batchnorm",464.,482.,18.
256,257,"Inception10/mixed_9_tower_mixed_conv_batchnorm","Inception10/mixed_9_tower_mixed_conv_relu",273.,289.,16.
257,258,"Inception10/mixed_9_tower_mixed_conv_relu","Inception10/mixed_9_tower_mixed_conv_1_conv2d",256.,471.,215.
258,259,"Inception10/mixed_9_tower_mixed_conv_1_conv2d","Inception10/mixed_9_tower_mixed_conv_1_batchnorm",466.,487.,21.
259,260,"Inception10/mixed_9_tower_mixed_conv_1_batchnorm","Inception10/mixed_9_tower_mixed_conv_1_relu",273.,290.,17.
260,261,"Inception10/mixed_9_tower_mixed_conv_1_relu","Inception10/mixed_9_tower_1_conv_conv2d",254.,-999,-999
261,262,"Inception10/mixed_9_tower_1_conv_conv2d","Inception10/mixed_9_tower_1_conv_batchnorm",493.,512.,19.
262,263,"Inception10/mixed_9_tower_1_conv_batchnorm","Inception10/mixed_9_tower_1_conv_relu",286.,307.,21.
263,264,"Inception10/mixed_9_tower_1_conv_relu","Inception10/mixed_9_tower_1_conv_1_conv2d",269.,894.,625.
264,265,"Inception10/mixed_9_tower_1_conv_1_conv2d","Inception10/mixed_9_tower_1_conv_1_batchnorm",882.,903.,21.
265,266,"Inception10/mixed_9_tower_1_conv_1_batchnorm","Inception10/mixed_9_tower_1_conv_1_relu",272.,290.,18.
266,267,"Inception10/mixed_9_tower_1_conv_1_relu","Inception10/mixed_9_tower_1_mixed_conv_conv2d",255.,470.,215.
267,268,"Inception10/mixed_9_tower_1_mixed_conv_conv2d","Inception10/mixed_9_tower_1_mixed_conv_batchnorm",465.,484.,19.
268,269,"Inception10/mixed_9_tower_1_mixed_conv_batchnorm","Inception10/mixed_9_tower_1_mixed_conv_relu",271.,288.,17.
269,270,"Inception10/mixed_9_tower_1_mixed_conv_relu","Inception10/mixed_9_tower_1_mixed_conv_1_conv2d",247.,473.,226.
270,271,"Inception10/mixed_9_tower_1_mixed_conv_1_conv2d","Inception10/mixed_9_tower_1_mixed_conv_1_batchnorm",459.,484.,25.
271,272,"Inception10/mixed_9_tower_1_mixed_conv_1_batchnorm","Inception10/mixed_9_tower_1_mixed_conv_1_relu",272.,289.,17.
272,273,"Inception10/mixed_9_tower_1_mixed_conv_1_relu","Inception10/avg_pool_mixed_9_pool",255.,-999,-999
273,274,"Inception10/avg_pool_mixed_9_pool","Inception10/mixed_9_tower_2_conv_conv2d",1136.,1155.,19.
274,275,"Inception10/mixed_9_tower_2_conv_conv2d","Inception10/mixed_9_tower_2_conv_batchnorm",377.,385.,8.
275,276,"Inception10/mixed_9_tower_2_conv_batchnorm","Inception10/mixed_9_tower_2_conv_relu",212.,234.,22.
276,277,"Inception10/mixed_9_tower_2_conv_relu","Inception10/ch_concat_mixed_9_chconcat",198.,-999,-999
277,278,"Inception10/ch_concat_mixed_9_chconcat","Inception11/mixed_10_conv_conv2d",728.,715.,-13.
278,279,"Inception11/mixed_10_conv_conv2d","Inception11/mixed_10_conv_batchnorm",526.,547.,21.
279,280,"Inception11/mixed_10_conv_batchnorm","Inception11/mixed_10_conv_relu",260.,273.,13.
280,281,"Inception11/mixed_10_conv_relu","Inception11/mixed_10_tower_conv_conv2d",242.,-999,-999
281,282,"Inception11/mixed_10_tower_conv_conv2d","Inception11/mixed_10_tower_conv_batchnorm",570.,589.,19.
282,283,"Inception11/mixed_10_tower_conv_batchnorm","Inception11/mixed_10_tower_conv_relu",276.,290.,14.
283,284,"Inception11/mixed_10_tower_conv_relu","Inception11/mixed_10_tower_mixed_conv_conv2d",256.,477.,221.
284,285,"Inception11/mixed_10_tower_mixed_conv_conv2d","Inception11/mixed_10_tower_mixed_conv_batchnorm",470.,482.,12.
285,286,"Inception11/mixed_10_tower_mixed_conv_batchnorm","Inception11/mixed_10_tower_mixed_conv_relu",274.,293.,19.
286,287,"Inception11/mixed_10_tower_mixed_conv_relu","Inception11/mixed_10_tower_mixed_conv_1_conv2d",255.,477.,222.
287,288,"Inception11/mixed_10_tower_mixed_conv_1_conv2d","Inception11/mixed_10_tower_mixed_conv_1_batchnorm",464.,484.,20.
288,289,"Inception11/mixed_10_tower_mixed_conv_1_batchnorm","Inception11/mixed_10_tower_mixed_conv_1_relu",272.,285.,13.
289,290,"Inception11/mixed_10_tower_mixed_conv_1_relu","Inception11/mixed_10_tower_1_conv_conv2d",254.,-999,-999
290,291,"Inception11/mixed_10_tower_1_conv_conv2d","Inception11/mixed_10_tower_1_conv_batchnorm",790.,837.,47.
291,292,"Inception11/mixed_10_tower_1_conv_batchnorm","Inception11/mixed_10_tower_1_conv_relu",302.,344.,42.
292,293,"Inception11/mixed_10_tower_1_conv_relu","Inception11/mixed_10_tower_1_conv_1_conv2d",277.,1421.,1144.
293,294,"Inception11/mixed_10_tower_1_conv_1_conv2d","Inception11/mixed_10_tower_1_conv_1_batchnorm",888.,1272.,384.
294,295,"Inception11/mixed_10_tower_1_conv_1_batchnorm","Inception11/mixed_10_tower_1_conv_1_relu",262.,309.,47.
295,296,"Inception11/mixed_10_tower_1_conv_1_relu","Inception11/mixed_10_tower_1_mixed_conv_conv2d",260.,588.,328.
296,297,"Inception11/mixed_10_tower_1_mixed_conv_conv2d","Inception11/mixed_10_tower_1_mixed_conv_batchnorm",571.,604.,33.
297,298,"Inception11/mixed_10_tower_1_mixed_conv_batchnorm","Inception11/mixed_10_tower_1_mixed_conv_relu",275.,309.,34.
298,299,"Inception11/mixed_10_tower_1_mixed_conv_relu","Inception11/mixed_10_tower_1_mixed_conv_1_conv2d",253.,473.,220.
299,300,"Inception11/mixed_10_tower_1_mixed_conv_1_conv2d","Inception11/mixed_10_tower_1_mixed_conv_1_batchnorm",465.,482.,17.
300,301,"Inception11/mixed_10_tower_1_mixed_conv_1_batchnorm","Inception11/mixed_10_tower_1_mixed_conv_1_relu",272.,288.,16.
301,302,"Inception11/mixed_10_tower_1_mixed_conv_1_relu","Inception11/max_pool_mixed_10_pool",254.,-999,-999
302,303,"Inception11/max_pool_mixed_10_pool","Inception11/mixed_10_tower_2_conv_conv2d",1421.,1400.,-21.
303,304,"Inception11/mixed_10_tower_2_conv_conv2d","Inception11/mixed_10_tower_2_conv_batchnorm",433.,518.,85.
304,305,"Inception11/mixed_10_tower_2_conv_batchnorm","Inception11/mixed_10_tower_2_conv_relu",215.,232.,17.
305,306,"Inception11/mixed_10_tower_2_conv_relu","Inception11/ch_concat_mixed_10_chconcat",196.,-999,-999
306,307,"Inception11/ch_concat_mixed_10_chconcat","global_pool",723.,543.,-180.
307,308,"global_pool","flatten",388.,387.,-1.
308,309,"flatten","fc1",160.,332.,172.
309,310,"fc1","part",323.,323.,0.
310,311,"part","softmax",153.,173.,20.
