"start_index","end_index","start_name","end_name","own_time","path_time","diff_time"
332,333,"5b/res5b","5b/res5b_relu",594.,659.,65.
333,334,"5b/res5b_relu","5c/res5c_branch2a",502.,642.,140.
334,335,"5c/res5c_branch2a","5c/bn5c_branch2a",613.,630.,17.
335,336,"5c/bn5c_branch2a","5c/res5c_branch2a_relu",279.,294.,15.
336,337,"5c/res5c_branch2a_relu","5c/res5c_branch2b",255.,1094.,839.
337,338,"5c/res5c_branch2b","5c/bn5c_branch2b",1082.,1108.,26.
338,339,"5c/bn5c_branch2b","5c/res5c_branch2b_relu",283.,296.,13.
339,340,"5c/res5c_branch2b_relu","5c/res5c_branch2c",261.,712.,451.
340,341,"5c/res5c_branch2c","5c/bn5c_branch2c",705.,1070.,365.
341,342,"5c/bn5c_branch2c","5c/res5c",583.,-999,-999
342,343,"5c/res5c","5c/res5c_relu",601.,658.,57.
343,344,"5c/res5c_relu","pool5",501.,408.,-93.
344,345,"pool5","flatten_0",368.,367.,-1.
345,346,"flatten_0","fc1000",176.,308.,132.
346,347,"fc1000","prob",298.,315.,17.
