"start_index","end_index","start_name","end_name","own_time","path_time","diff_time"
329,330,"4b20/bn4b20_branch2c","4b20/res4b20",821.,-999,-999
330,331,"4b20/res4b20","4b20/res4b20_relu",975.,1066.,91.
331,332,"4b20/res4b20_relu","4b21/res4b21_branch2a",804.,709.,-95.
332,333,"4b21/res4b21_branch2a","4b21/bn4b21_branch2a",644.,662.,18.
333,334,"4b21/bn4b21_branch2a","4b21/res4b21_branch2a_relu",361.,389.,28.
334,335,"4b21/res4b21_branch2a_relu","4b21/res4b21_branch2b",348.,1190.,842.
335,336,"4b21/res4b21_branch2b","4b21/bn4b21_branch2b",1167.,1195.,28.
336,337,"4b21/bn4b21_branch2b","4b21/res4b21_branch2b_relu",357.,390.,33.
337,338,"4b21/res4b21_branch2b_relu","4b21/res4b21_branch2c",347.,890.,543.
338,339,"4b21/res4b21_branch2c","4b21/bn4b21_branch2c",873.,965.,92.
339,340,"4b21/bn4b21_branch2c","4b21/res4b21",828.,-999,-999
340,341,"4b21/res4b21","4b21/res4b21_relu",973.,1079.,106.
341,342,"4b21/res4b21_relu","4b22/res4b22_branch2a",760.,701.,-59.
342,343,"4b22/res4b22_branch2a","4b22/bn4b22_branch2a",636.,645.,9.
343,344,"4b22/bn4b22_branch2a","4b22/res4b22_branch2a_relu",357.,386.,29.
344,345,"4b22/res4b22_branch2a_relu","4b22/res4b22_branch2b",344.,1179.,835.
345,346,"4b22/res4b22_branch2b","4b22/bn4b22_branch2b",1166.,1186.,20.
346,347,"4b22/bn4b22_branch2b","4b22/res4b22_branch2b_relu",361.,390.,29.
347,348,"4b22/res4b22_branch2b_relu","4b22/res4b22_branch2c",347.,890.,543.
348,349,"4b22/res4b22_branch2c","4b22/bn4b22_branch2c",867.,958.,91.
349,350,"4b22/bn4b22_branch2c","4b22/res4b22",816.,-999,-999
350,351,"4b22/res4b22","4b22/res4b22_relu",969.,1076.,107.
351,352,"4b22/res4b22_relu","4b23/res4b23_branch2a",799.,700.,-99.
352,353,"4b23/res4b23_branch2a","4b23/bn4b23_branch2a",634.,659.,25.
353,354,"4b23/bn4b23_branch2a","4b23/res4b23_branch2a_relu",355.,386.,31.
354,355,"4b23/res4b23_branch2a_relu","4b23/res4b23_branch2b",347.,1182.,835.
355,356,"4b23/res4b23_branch2b","4b23/bn4b23_branch2b",1165.,1183.,18.
356,357,"4b23/bn4b23_branch2b","4b23/res4b23_branch2b_relu",360.,390.,30.
357,358,"4b23/res4b23_branch2b_relu","4b23/res4b23_branch2c",344.,888.,544.
358,359,"4b23/res4b23_branch2c","4b23/bn4b23_branch2c",871.,962.,91.
359,360,"4b23/bn4b23_branch2c","4b23/res4b23",821.,-999,-999
360,361,"4b23/res4b23","4b23/res4b23_relu",963.,1075.,112.
361,362,"4b23/res4b23_relu","4b24/res4b24_branch2a",803.,703.,-100.
362,363,"4b24/res4b24_branch2a","4b24/bn4b24_branch2a",639.,661.,22.
363,364,"4b24/bn4b24_branch2a","4b24/res4b24_branch2a_relu",355.,394.,39.
364,365,"4b24/res4b24_branch2a_relu","4b24/res4b24_branch2b",350.,1183.,833.
365,366,"4b24/res4b24_branch2b","4b24/bn4b24_branch2b",1168.,1183.,15.
366,367,"4b24/bn4b24_branch2b","4b24/res4b24_branch2b_relu",352.,388.,36.
367,368,"4b24/res4b24_branch2b_relu","4b24/res4b24_branch2c",349.,882.,533.
368,369,"4b24/res4b24_branch2c","4b24/bn4b24_branch2c",867.,962.,95.
369,370,"4b24/bn4b24_branch2c","4b24/res4b24",822.,-999,-999
370,371,"4b24/res4b24","4b24/res4b24_relu",965.,1069.,104.
371,372,"4b24/res4b24_relu","4b25/res4b25_branch2a",796.,700.,-96.
372,373,"4b25/res4b25_branch2a","4b25/bn4b25_branch2a",635.,659.,24.
373,374,"4b25/bn4b25_branch2a","4b25/res4b25_branch2a_relu",353.,391.,38.
374,375,"4b25/res4b25_branch2a_relu","4b25/res4b25_branch2b",342.,1176.,834.
375,376,"4b25/res4b25_branch2b","4b25/bn4b25_branch2b",1160.,1184.,24.
376,377,"4b25/bn4b25_branch2b","4b25/res4b25_branch2b_relu",354.,386.,32.
377,378,"4b25/res4b25_branch2b_relu","4b25/res4b25_branch2c",344.,884.,540.
378,379,"4b25/res4b25_branch2c","4b25/bn4b25_branch2c",870.,959.,89.
379,380,"4b25/bn4b25_branch2c","4b25/res4b25",821.,-999,-999
380,381,"4b25/res4b25","4b25/res4b25_relu",964.,1081.,117.
381,382,"4b25/res4b25_relu","4b26/res4b26_branch2a",795.,698.,-97.
382,383,"4b26/res4b26_branch2a","4b26/bn4b26_branch2a",637.,662.,25.
383,384,"4b26/bn4b26_branch2a","4b26/res4b26_branch2a_relu",355.,388.,33.
384,385,"4b26/res4b26_branch2a_relu","4b26/res4b26_branch2b",346.,1180.,834.
385,386,"4b26/res4b26_branch2b","4b26/bn4b26_branch2b",1164.,1183.,19.
386,387,"4b26/bn4b26_branch2b","4b26/res4b26_branch2b_relu",356.,400.,44.
387,388,"4b26/res4b26_branch2b_relu","4b26/res4b26_branch2c",337.,1160.,823.
388,389,"4b26/res4b26_branch2c","4b26/bn4b26_branch2c",1135.,1129.,-6.
389,390,"4b26/bn4b26_branch2c","4b26/res4b26",849.,-999,-999
390,391,"4b26/res4b26","4b26/res4b26_relu",1009.,1024.,15.
391,392,"4b26/res4b26_relu","4b27/res4b27_branch2a",765.,696.,-69.
392,393,"4b27/res4b27_branch2a","4b27/bn4b27_branch2a",631.,654.,23.
393,394,"4b27/bn4b27_branch2a","4b27/res4b27_branch2a_relu",355.,387.,32.
394,395,"4b27/res4b27_branch2a_relu","4b27/res4b27_branch2b",331.,1175.,844.
395,396,"4b27/res4b27_branch2b","4b27/bn4b27_branch2b",1164.,1179.,15.
396,397,"4b27/bn4b27_branch2b","4b27/res4b27_branch2b_relu",353.,385.,32.
397,398,"4b27/res4b27_branch2b_relu","4b27/res4b27_branch2c",331.,885.,554.
398,399,"4b27/res4b27_branch2c","4b27/bn4b27_branch2c",872.,1312.,440.
399,400,"4b27/bn4b27_branch2c","4b27/res4b27",816.,-999,-999
400,401,"4b27/res4b27","4b27/res4b27_relu",968.,1074.,106.
401,402,"4b27/res4b27_relu","4b28/res4b28_branch2a",800.,702.,-98.
402,403,"4b28/res4b28_branch2a","4b28/bn4b28_branch2a",635.,653.,18.
403,404,"4b28/bn4b28_branch2a","4b28/res4b28_branch2a_relu",359.,391.,32.
404,405,"4b28/res4b28_branch2a_relu","4b28/res4b28_branch2b",346.,1178.,832.
405,406,"4b28/res4b28_branch2b","4b28/bn4b28_branch2b",1161.,1188.,27.
406,407,"4b28/bn4b28_branch2b","4b28/res4b28_branch2b_relu",360.,388.,28.
407,408,"4b28/res4b28_branch2b_relu","4b28/res4b28_branch2c",344.,893.,549.
408,409,"4b28/res4b28_branch2c","4b28/bn4b28_branch2c",867.,959.,92.
409,410,"4b28/bn4b28_branch2c","4b28/res4b28",820.,-999,-999
410,411,"4b28/res4b28","4b28/res4b28_relu",967.,1057.,90.
411,412,"4b28/res4b28_relu","4b29/res4b29_branch2a",800.,699.,-101.
412,413,"4b29/res4b29_branch2a","4b29/bn4b29_branch2a",626.,652.,26.
413,414,"4b29/bn4b29_branch2a","4b29/res4b29_branch2a_relu",358.,380.,22.
414,415,"4b29/res4b29_branch2a_relu","4b29/res4b29_branch2b",329.,1166.,837.
415,416,"4b29/res4b29_branch2b","4b29/bn4b29_branch2b",1165.,1186.,21.
416,417,"4b29/bn4b29_branch2b","4b29/res4b29_branch2b_relu",353.,388.,35.
417,418,"4b29/res4b29_branch2b_relu","4b29/res4b29_branch2c",345.,900.,555.
418,419,"4b29/res4b29_branch2c","4b29/bn4b29_branch2c",859.,961.,102.
419,420,"4b29/bn4b29_branch2c","4b29/res4b29",821.,-999,-999
420,421,"4b29/res4b29","4b29/res4b29_relu",967.,1070.,103.
421,422,"4b29/res4b29_relu","4b30/res4b30_branch2a",801.,681.,-120.
422,423,"4b30/res4b30_branch2a","4b30/bn4b30_branch2a",621.,660.,39.
423,424,"4b30/bn4b30_branch2a","4b30/res4b30_branch2a_relu",355.,390.,35.
424,425,"4b30/res4b30_branch2a_relu","4b30/res4b30_branch2b",349.,1183.,834.
425,426,"4b30/res4b30_branch2b","4b30/bn4b30_branch2b",1162.,1188.,26.
426,427,"4b30/bn4b30_branch2b","4b30/res4b30_branch2b_relu",356.,392.,36.
427,428,"4b30/res4b30_branch2b_relu","4b30/res4b30_branch2c",349.,893.,544.
428,429,"4b30/res4b30_branch2c","4b30/bn4b30_branch2c",858.,960.,102.
429,430,"4b30/bn4b30_branch2c","4b30/res4b30",819.,-999,-999
430,431,"4b30/res4b30","4b30/res4b30_relu",968.,1072.,104.
431,432,"4b30/res4b30_relu","4b31/res4b31_branch2a",800.,697.,-103.
432,433,"4b31/res4b31_branch2a","4b31/bn4b31_branch2a",636.,661.,25.
433,434,"4b31/bn4b31_branch2a","4b31/res4b31_branch2a_relu",357.,394.,37.
434,435,"4b31/res4b31_branch2a_relu","4b31/res4b31_branch2b",346.,1182.,836.
435,436,"4b31/res4b31_branch2b","4b31/bn4b31_branch2b",1171.,1186.,15.
436,437,"4b31/bn4b31_branch2b","4b31/res4b31_branch2b_relu",355.,395.,40.
437,438,"4b31/res4b31_branch2b_relu","4b31/res4b31_branch2c",342.,889.,547.
438,439,"4b31/res4b31_branch2c","4b31/bn4b31_branch2c",869.,962.,93.
439,440,"4b31/bn4b31_branch2c","4b31/res4b31",816.,-999,-999
440,441,"4b31/res4b31","4b31/res4b31_relu",964.,1019.,55.
441,442,"4b31/res4b31_relu","4b32/res4b32_branch2a",764.,711.,-53.
442,443,"4b32/res4b32_branch2a","4b32/bn4b32_branch2a",648.,672.,24.
443,444,"4b32/bn4b32_branch2a","4b32/res4b32_branch2a_relu",360.,394.,34.
444,445,"4b32/res4b32_branch2a_relu","4b32/res4b32_branch2b",351.,1184.,833.
445,446,"4b32/res4b32_branch2b","4b32/bn4b32_branch2b",1175.,1190.,15.
446,447,"4b32/bn4b32_branch2b","4b32/res4b32_branch2b_relu",362.,391.,29.
447,448,"4b32/res4b32_branch2b_relu","4b32/res4b32_branch2c",346.,899.,553.
448,449,"4b32/res4b32_branch2c","4b32/bn4b32_branch2c",879.,973.,94.
449,450,"4b32/bn4b32_branch2c","4b32/res4b32",868.,-999,-999
450,451,"4b32/res4b32","4b32/res4b32_relu",1015.,1040.,25.
451,452,"4b32/res4b32_relu","4b33/res4b33_branch2a",777.,882.,105.
452,453,"4b33/res4b33_branch2a","4b33/bn4b33_branch2a",766.,805.,39.
453,454,"4b33/bn4b33_branch2a","4b33/res4b33_branch2a_relu",364.,431.,67.
454,455,"4b33/res4b33_branch2a_relu","4b33/res4b33_branch2b",353.,1191.,838.
455,456,"4b33/res4b33_branch2b","4b33/bn4b33_branch2b",1176.,1191.,15.
456,457,"4b33/bn4b33_branch2b","4b33/res4b33_branch2b_relu",358.,403.,45.
457,458,"4b33/res4b33_branch2b_relu","4b33/res4b33_branch2c",356.,901.,545.
458,459,"4b33/res4b33_branch2c","4b33/bn4b33_branch2c",871.,1154.,283.
459,460,"4b33/bn4b33_branch2c","4b33/res4b33",873.,-999,-999
460,461,"4b33/res4b33","4b33/res4b33_relu",1015.,1042.,27.
461,462,"4b33/res4b33_relu","4b34/res4b34_branch2a",775.,845.,70.
462,463,"4b34/res4b34_branch2a","4b34/bn4b34_branch2a",746.,807.,61.
463,464,"4b34/bn4b34_branch2a","4b34/res4b34_branch2a_relu",361.,434.,73.
464,465,"4b34/res4b34_branch2a_relu","4b34/res4b34_branch2b",350.,1189.,839.
465,466,"4b34/res4b34_branch2b","4b34/bn4b34_branch2b",1171.,1192.,21.
466,467,"4b34/bn4b34_branch2b","4b34/res4b34_branch2b_relu",365.,388.,23.
467,468,"4b34/res4b34_branch2b_relu","4b34/res4b34_branch2c",350.,910.,560.
468,469,"4b34/res4b34_branch2c","4b34/bn4b34_branch2c",879.,967.,88.
469,470,"4b34/bn4b34_branch2c","4b34/res4b34",826.,-999,-999
470,471,"4b34/res4b34","4b34/res4b34_relu",977.,1084.,107.
471,472,"4b34/res4b34_relu","4b35/res4b35_branch2a",809.,714.,-95.
472,473,"4b35/res4b35_branch2a","4b35/bn4b35_branch2a",647.,672.,25.
473,474,"4b35/bn4b35_branch2a","4b35/res4b35_branch2a_relu",355.,391.,36.
474,475,"4b35/res4b35_branch2a_relu","4b35/res4b35_branch2b",337.,1187.,850.
475,476,"4b35/res4b35_branch2b","4b35/bn4b35_branch2b",1172.,1194.,22.
476,477,"4b35/bn4b35_branch2b","4b35/res4b35_branch2b_relu",361.,391.,30.
477,478,"4b35/res4b35_branch2b_relu","4b35/res4b35_branch2c",349.,903.,554.
478,479,"4b35/res4b35_branch2c","4b35/bn4b35_branch2c",876.,966.,90.
479,480,"4b35/bn4b35_branch2c","4b35/res4b35",828.,-999,-999
480,481,"4b35/res4b35","4b35/res4b35_relu",970.,1087.,117.
481,482,"4b35/res4b35_relu","5a/res5a_branch1",808.,1288.,480.
482,483,"5a/res5a_branch1","5a/bn5a_branch1",1196.,1279.,83.
483,484,"5a/bn5a_branch1","5a/res5a_branch2a",549.,-999,-999
484,485,"5a/res5a_branch2a","5a/bn5a_branch2a",590.,611.,21.
485,486,"5a/bn5a_branch2a","5a/res5a_branch2a_relu",285.,305.,20.
486,487,"5a/res5a_branch2a_relu","5a/res5a_branch2b",264.,1096.,832.
487,488,"5a/res5a_branch2b","5a/bn5a_branch2b",1090.,1106.,16.
488,489,"5a/bn5a_branch2b","5a/res5a_branch2b_relu",287.,305.,18.
489,490,"5a/res5a_branch2b_relu","5a/res5a_branch2c",266.,726.,460.
490,491,"5a/res5a_branch2c","5a/bn5a_branch2c",719.,786.,67.
491,492,"5a/bn5a_branch2c","5a/res5a",546.,-999,-999
492,493,"5a/res5a","5a/res5a_relu",629.,646.,17.
493,494,"5a/res5a_relu","5b/res5b_branch2a",490.,868.,378.
494,495,"5b/res5b_branch2a","5b/bn5b_branch2a",821.,873.,52.
495,496,"5b/bn5b_branch2a","5b/res5b_branch2a_relu",294.,332.,38.
496,497,"5b/res5b_branch2a_relu","5b/res5b_branch2b",273.,1874.,1601.
497,498,"5b/res5b_branch2b","5b/bn5b_branch2b",1847.,1895.,48.
498,499,"5b/bn5b_branch2b","5b/res5b_branch2b_relu",290.,328.,38.
499,500,"5b/res5b_branch2b_relu","5b/res5b_branch2c",262.,972.,710.
500,501,"5b/res5b_branch2c","5b/bn5b_branch2c",952.,772.,-180.
501,502,"5b/bn5b_branch2c","5b/res5b",548.,-999,-999
502,503,"5b/res5b","5b/res5b_relu",616.,669.,53.
503,504,"5b/res5b_relu","5c/res5c_branch2a",514.,655.,141.
504,505,"5c/res5c_branch2a","5c/bn5c_branch2a",621.,803.,182.
505,506,"5c/bn5c_branch2a","5c/res5c_branch2a_relu",280.,291.,11.
506,507,"5c/res5c_branch2a_relu","5c/res5c_branch2b",255.,1093.,838.
507,508,"5c/res5c_branch2b","5c/bn5c_branch2b",1092.,1108.,16.
508,509,"5c/bn5c_branch2b","5c/res5c_branch2b_relu",287.,295.,8.
509,510,"5c/res5c_branch2b_relu","5c/res5c_branch2c",260.,724.,464.
510,511,"5c/res5c_branch2c","5c/bn5c_branch2c",721.,789.,68.
511,512,"5c/bn5c_branch2c","5c/res5c",550.,-999,-999
512,513,"5c/res5c","5c/res5c_relu",616.,669.,53.
513,514,"5c/res5c_relu","pool5",515.,414.,-101.
514,515,"pool5","flatten_0",374.,370.,-4.
515,516,"flatten_0","fc1000",178.,310.,132.
516,517,"fc1000","prob",303.,319.,16.
