"index","kind","name","time","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","mad/time"
24,"Elementwise","stage1_unit2/relu3",792.,0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",253.41414141414143
13,"Elementwise","stage1_unit1/relu3",793.,0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",253.09457755359395
10,"Elementwise","stage1_unit1/relu2",794.,0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",252.77581863979847
7,"Elementwise","stage1_unit1/relu1",797.,0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",251.82434127979923
4,"Elementwise","relu0",2958.,0,0,802816,0,802816,64,112,112,64,112,112,"Ramp","","","","","","",271.4050033806626
62,"Elementwise","stage2_unit3/relu2",484.,0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",207.3388429752066
44,"Elementwise","stage2_unit1/relu3",502.,0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",199.90438247011951
72,"Elementwise","stage2_unit4/relu2",503.,0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",199.506958250497
52,"Elementwise","stage2_unit2/relu2",504.,0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",199.1111111111111
75,"Elementwise","stage2_unit4/relu3",511.,0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",196.3835616438356
55,"Elementwise","stage2_unit2/relu3",512.,0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",196.
65,"Elementwise","stage2_unit3/relu3",512.,0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",196.
41,"Elementwise","stage2_unit1/relu2",1361.,0,0,401408,0,401408,128,56,56,128,56,56,"Ramp","","","","","","",294.93607641440116
306,"Elementwise","stage3_unit23/relu3",329.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",152.51063829787233
143,"Elementwise","stage3_unit7/relu2",333.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",150.67867867867866
196,"Elementwise","stage3_unit12/relu3",333.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",150.67867867867866
236,"Elementwise","stage3_unit16/relu3",336.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",149.33333333333331
303,"Elementwise","stage3_unit23/relu2",336.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",149.33333333333331
243,"Elementwise","stage3_unit17/relu2",338.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",148.44970414201183
276,"Elementwise","stage3_unit20/relu3",338.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",148.44970414201183
146,"Elementwise","stage3_unit7/relu3",339.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",148.01179941002948
226,"Elementwise","stage3_unit15/relu3",340.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",147.57647058823528
283,"Elementwise","stage3_unit21/relu2",340.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",147.57647058823528
293,"Elementwise","stage3_unit22/relu2",340.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",147.57647058823528
106,"Elementwise","stage3_unit3/relu3",341.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",147.14369501466277
123,"Elementwise","stage3_unit5/relu2",341.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",147.14369501466277
126,"Elementwise","stage3_unit5/relu3",341.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",147.14369501466277
93,"Elementwise","stage3_unit2/relu2",342.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",146.71345029239765
96,"Elementwise","stage3_unit2/relu3",342.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",146.71345029239765
156,"Elementwise","stage3_unit8/relu3",342.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",146.71345029239765
183,"Elementwise","stage3_unit11/relu2",342.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",146.71345029239765
273,"Elementwise","stage3_unit20/relu2",342.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",146.71345029239765
233,"Elementwise","stage3_unit16/relu2",343.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",146.28571428571428
113,"Elementwise","stage3_unit4/relu2",344.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",145.86046511627907
133,"Elementwise","stage3_unit6/relu2",344.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",145.86046511627907
173,"Elementwise","stage3_unit10/relu2",344.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",145.86046511627907
223,"Elementwise","stage3_unit15/relu2",344.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",145.86046511627907
246,"Elementwise","stage3_unit17/relu3",344.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",145.86046511627907
256,"Elementwise","stage3_unit18/relu3",344.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",145.86046511627907
286,"Elementwise","stage3_unit21/relu3",344.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",145.86046511627907
176,"Elementwise","stage3_unit10/relu3",345.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",145.4376811594203
216,"Elementwise","stage3_unit14/relu3",345.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",145.4376811594203
253,"Elementwise","stage3_unit18/relu2",345.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",145.4376811594203
296,"Elementwise","stage3_unit22/relu3",345.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",145.4376811594203
203,"Elementwise","stage3_unit13/relu2",346.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",145.0173410404624
103,"Elementwise","stage3_unit3/relu2",347.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",144.5994236311239
166,"Elementwise","stage3_unit9/relu3",347.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",144.5994236311239
266,"Elementwise","stage3_unit19/relu3",347.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",144.5994236311239
116,"Elementwise","stage3_unit4/relu3",348.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",144.183908045977
136,"Elementwise","stage3_unit6/relu3",348.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",144.183908045977
153,"Elementwise","stage3_unit8/relu2",348.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",144.183908045977
213,"Elementwise","stage3_unit14/relu2",348.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",144.183908045977
263,"Elementwise","stage3_unit19/relu2",348.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",144.183908045977
85,"Elementwise","stage3_unit1/relu3",349.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",143.77077363896848
163,"Elementwise","stage3_unit9/relu2",349.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",143.77077363896848
206,"Elementwise","stage3_unit13/relu3",349.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",143.77077363896848
186,"Elementwise","stage3_unit11/relu3",350.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",143.36
193,"Elementwise","stage3_unit12/relu2",351.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",142.95156695156695
82,"Elementwise","stage3_unit1/relu2",759.,0,0,200704,0,200704,256,28,28,256,28,28,"Ramp","","","","","","",264.4321475625824
18,"Elementwise","stage1_unit2/relu1",2903.,0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",276.547020323803
38,"Elementwise","stage2_unit1/relu1",2970.,0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",270.3084175084175
28,"Elementwise","stage1_unit3/relu1",2971.,0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",270.217435207001
337,"Elementwise","stage4_unit3/relu3",250.,0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",100.352
334,"Elementwise","stage4_unit3/relu2",260.,0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",96.49230769230769
324,"Elementwise","stage4_unit2/relu2",261.,0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",96.12260536398468
316,"Elementwise","stage4_unit1/relu3",262.,0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",95.7557251908397
327,"Elementwise","stage4_unit2/relu3",262.,0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",95.7557251908397
313,"Elementwise","stage4_unit1/relu2",498.,0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",201.51004016064255
79,"Elementwise","stage3_unit1/relu1",1324.,0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",303.17824773413895
69,"Elementwise","stage2_unit4/relu1",1353.,0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",296.679970436068
49,"Elementwise","stage2_unit2/relu1",1361.,0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",294.93607641440116
59,"Elementwise","stage2_unit3/relu1",1362.,0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",294.71953010279
200,"Elementwise","stage3_unit13/relu1",741.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",270.85560053981106
260,"Elementwise","stage3_unit19/relu1",746.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",269.0402144772118
210,"Elementwise","stage3_unit14/relu1",749.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",267.9626168224299
300,"Elementwise","stage3_unit23/relu1",753.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",266.539176626826
220,"Elementwise","stage3_unit15/relu1",756.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",265.48148148148147
270,"Elementwise","stage3_unit20/relu1",756.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",265.48148148148147
230,"Elementwise","stage3_unit16/relu1",782.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",256.65473145780055
290,"Elementwise","stage3_unit22/relu1",784.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",255.99999999999997
110,"Elementwise","stage3_unit4/relu1",790.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",254.05569620253166
140,"Elementwise","stage3_unit7/relu1",792.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",253.41414141414143
280,"Elementwise","stage3_unit21/relu1",793.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",253.09457755359395
170,"Elementwise","stage3_unit10/relu1",794.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",252.77581863979847
240,"Elementwise","stage3_unit17/relu1",794.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",252.77581863979847
310,"Elementwise","stage4_unit1/relu1",794.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",252.77581863979847
130,"Elementwise","stage3_unit6/relu1",795.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",252.45786163522013
160,"Elementwise","stage3_unit9/relu1",795.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",252.45786163522013
250,"Elementwise","stage3_unit18/relu1",795.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",252.45786163522013
150,"Elementwise","stage3_unit8/relu1",796.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",252.14070351758795
120,"Elementwise","stage3_unit5/relu1",797.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",251.82434127979923
100,"Elementwise","stage3_unit3/relu1",800.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",250.88
90,"Elementwise","stage3_unit2/relu1",801.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",250.56679151061175
180,"Elementwise","stage3_unit11/relu1",804.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",249.6318407960199
190,"Elementwise","stage3_unit12/relu1",804.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",249.6318407960199
331,"Elementwise","stage4_unit3/relu1",480.,0,0,100352,0,100352,2048,7,7,2048,7,7,"Ramp","","","","","","",209.06666666666666
341,"Elementwise","relu1",484.,0,0,100352,0,100352,2048,7,7,2048,7,7,"Ramp","","","","","","",207.3388429752066
321,"Elementwise","stage4_unit2/relu1",503.,0,0,100352,0,100352,2048,7,7,2048,7,7,"Ramp","","","","","","",199.506958250497
343,"Linear","fc1",2840.,0,0,0,0,31799296,2048,"","",15527,"","","","","","","","","",11196.935211267606
5,"Pooling","pooling0",2539.,0,0,1806336,0,0,64,112,112,64,56,56,"Max",3,3,2,2,"","",0.
344,"Softmax","softmax_softmax",533.,15527,15527,0,15527,0,15527,"","",15527,"","","","","","","","","",0.
16,"Threading","stage1_unit1/_plus_stage1_unit1",4006.,1605632,0,0,0,0,256,56,56,256,56,56,"Plus","","","","","","",0.
26,"Threading","stage1_unit2/_plus_stage1_unit2",4014.,1605632,0,0,0,0,256,56,56,256,56,56,"Plus","","","","","","",0.
36,"Threading","stage1_unit3/_plus_stage1_unit3",4018.,1605632,0,0,0,0,256,56,56,256,56,56,"Plus","","","","","","",0.
57,"Threading","stage2_unit2/_plus_stage2_unit2",1718.,802816,0,0,0,0,512,28,28,512,28,28,"Plus","","","","","","",0.
67,"Threading","stage2_unit3/_plus_stage2_unit3",1725.,802816,0,0,0,0,512,28,28,512,28,28,"Plus","","","","","","",0.
47,"Threading","stage2_unit1/_plus_stage2_unit1",1772.,802816,0,0,0,0,512,28,28,512,28,28,"Plus","","","","","","",0.
77,"Threading","stage2_unit4/_plus_stage2_unit4",1781.,802816,0,0,0,0,512,28,28,512,28,28,"Plus","","","","","","",0.
138,"Threading","stage3_unit6/_plus_stage3_unit6",907.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
218,"Threading","stage3_unit14/_plus_stage3_unit14",911.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
228,"Threading","stage3_unit15/_plus_stage3_unit15",919.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
298,"Threading","stage3_unit22/_plus_stage3_unit22",923.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
158,"Threading","stage3_unit8/_plus_stage3_unit8",926.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
308,"Threading","stage3_unit23/_plus_stage3_unit23",926.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
248,"Threading","stage3_unit17/_plus_stage3_unit17",927.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
278,"Threading","stage3_unit20/_plus_stage3_unit20",929.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
98,"Threading","stage3_unit2/_plus_stage3_unit2",935.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
288,"Threading","stage3_unit21/_plus_stage3_unit21",935.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
188,"Threading","stage3_unit11/_plus_stage3_unit11",936.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
208,"Threading","stage3_unit13/_plus_stage3_unit13",936.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
108,"Threading","stage3_unit3/_plus_stage3_unit3",937.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
148,"Threading","stage3_unit7/_plus_stage3_unit7",937.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
168,"Threading","stage3_unit9/_plus_stage3_unit9",938.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
238,"Threading","stage3_unit16/_plus_stage3_unit16",943.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
258,"Threading","stage3_unit18/_plus_stage3_unit18",943.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
88,"Threading","stage3_unit1/_plus_stage3_unit1",944.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
128,"Threading","stage3_unit5/_plus_stage3_unit5",944.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
268,"Threading","stage3_unit19/_plus_stage3_unit19",945.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
118,"Threading","stage3_unit4/_plus_stage3_unit4",946.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
178,"Threading","stage3_unit10/_plus_stage3_unit10",951.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
198,"Threading","stage3_unit12/_plus_stage3_unit12",1270.,401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",0.
329,"Threading","stage4_unit2/_plus_stage4_unit2",581.,200704,0,0,0,0,2048,7,7,2048,7,7,"Plus","","","","","","",0.
319,"Threading","stage4_unit1/_plus_stage4_unit1",585.,200704,0,0,0,0,2048,7,7,2048,7,7,"Plus","","","","","","",0.
339,"Threading","stage4_unit3/_plus_stage4_unit3",589.,200704,0,0,0,0,2048,7,7,2048,7,7,"Plus","","","","","","",0.
