"index","kind","name","time","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time"
63,"Elementwise","3c/relu3x3",291.,0,0,31360,0,31360,160,14,14,160,14,14,"Ramp","","","","","","",425.,422.,107.76632302405498
138,"Elementwise","4c/reludouble_3x3_1",291.,0,0,31360,0,31360,160,14,14,160,14,14,"Ramp","","","","","","",425.,426.,107.76632302405498
129,"Elementwise","4c/relu3x3",294.,0,0,31360,0,31360,160,14,14,160,14,14,"Ramp","","","","","","",424.,423.,106.66666666666666
135,"Elementwise","4c/reludouble_3x3_0",295.,0,0,31360,0,31360,160,14,14,160,14,14,"Ramp","","","","","","",425.,425.,106.30508474576271
218,"Elementwise","5b/reludouble_3x3_reduce",195.,0,0,9408,0,9408,192,7,7,192,7,7,"Ramp","","","","","","",177.,176.,48.246153846153845
172,"Elementwise","4e/relu3x3",197.,0,0,9408,0,9408,192,7,7,192,7,7,"Ramp","","","","","","",177.,177.,47.75634517766497
189,"Elementwise","5a/relu3x3_reduce",197.,0,0,9408,0,9408,192,7,7,192,7,7,"Ramp","","","","","","",177.,177.,47.75634517766497
212,"Elementwise","5b/relu3x3_reduce",206.,0,0,9408,0,9408,192,7,7,192,7,7,"Ramp","","","","","","",178.,177.,45.66990291262135
152,"Elementwise","4d/relu3x3",308.,0,0,37632,0,37632,192,14,14,192,14,14,"Ramp","","","","","","",495.,495.,122.18181818181819
158,"Elementwise","4d/reludouble_3x3_0",314.,0,0,37632,0,37632,192,14,14,192,14,14,"Ramp","","","","","","",496.,496.,119.84713375796179
161,"Elementwise","4d/reludouble_3x3_1",314.,0,0,37632,0,37632,192,14,14,192,14,14,"Ramp","","","","","","",496.,497.,119.84713375796179
100,"Elementwise","4b/relu1x1",315.,0,0,37632,0,37632,192,14,14,192,14,14,"Ramp","","","","","","",497.,495.,119.46666666666667
175,"Elementwise","4e/reludouble_3x3_reduce",322.,0,0,37632,0,37632,192,14,14,192,14,14,"Ramp","","","","","","",496.,498.,116.8695652173913
10,"Elementwise","relu_2",1979.,0,0,580800,0,580800,192,55,55,192,55,55,"Ramp","","","","","","",6721.,6733.,293.48155634158667
224,"Elementwise","5b/reludouble_3x3_1",198.,0,0,10976,0,10976,224,7,7,224,7,7,"Ramp","","","","","","",194.,193.,55.43434343434344
221,"Elementwise","5b/reludouble_3x3_0",200.,0,0,10976,0,10976,224,7,7,224,7,7,"Ramp","","","","","","",194.,195.,54.88
201,"Elementwise","5a/reludouble_3x3_1",212.,0,0,10976,0,10976,224,7,7,224,7,7,"Ramp","","","","","","",194.,195.,51.77358490566038
198,"Elementwise","5a/reludouble_3x3_0",245.,0,0,10976,0,10976,224,7,7,224,7,7,"Ramp","","","","","","",194.,195.,44.800000000000004
77,"Elementwise","4a/relu1x1",325.,0,0,43904,0,43904,224,14,14,224,14,14,"Ramp","","","","","","",570.,572.,135.08923076923077
181,"Elementwise","4e/reludouble_3x3_1",207.,0,0,12544,0,12544,256,7,7,256,7,7,"Ramp","","","","","","",212.,212.,60.59903381642512
178,"Elementwise","4e/reludouble_3x3_0",359.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",640.,642.,139.76601671309191
192,"Elementwise","5a/relu3x3",221.,0,0,15680,0,15680,320,7,7,320,7,7,"Ramp","","","","","","",249.,248.,70.9502262443439
215,"Elementwise","5b/relu3x3",344.,0,0,15680,0,15680,320,7,7,320,7,7,"Ramp","","","","","","",248.,246.,45.58139534883721
186,"Elementwise","5a/relu1x1",232.,0,0,17248,0,17248,352,7,7,352,7,7,"Ramp","","","","","","",265.,265.,74.34482758620689
209,"Elementwise","5b/relu1x1",236.,0,0,17248,0,17248,352,7,7,352,7,7,"Ramp","","","","","","",264.,267.,73.08474576271186
231,"Linear","linear",529.,0,0,0,0,4418560,1024,1,1,4315,"","","","","","","","","",82.,118.,8352.66540642722
30,"Pooling","3a/avg_poolpool",1893.,1259712,0,0,0,0,192,27,27,192,27,27,"Mean",3,3,1,1,"","",1677.,1675.,0.
53,"Pooling","3b/avg_poolpool",2443.,1679616,0,0,0,0,256,27,27,256,27,27,"Mean",3,3,1,1,"","",2202.,2202.,0.
93,"Pooling","4a/avg_poolpool",1529.,1016064,0,0,0,0,576,14,14,576,14,14,"Mean",3,3,1,1,"","",1368.,1369.,0.
116,"Pooling","4b/avg_poolpool",1583.,1016064,0,0,0,0,576,14,14,576,14,14,"Mean",3,3,1,1,"","",1369.,1372.,0.
139,"Pooling","4c/avg_poolpool",1598.,1016064,0,0,0,0,576,14,14,576,14,14,"Mean",3,3,1,1,"","",1367.,1368.,0.
162,"Pooling","4d/avg_poolpool",1663.,1072512,0,0,0,0,608,14,14,608,14,14,"Mean",3,3,1,1,"","",1438.,1440.,0.
225,"Pooling","5b/max_poolpool",831.,0,0,451584,0,0,1024,7,7,1024,7,7,"Max",3,3,1,1,"","",642.,641.,0.
202,"Pooling","5a/avg_poolpool",861.,465696,0,0,0,0,1056,7,7,1056,7,7,"Mean",3,3,1,1,"","",659.,658.,0.
4,"Pooling","pool_1",2496.,0,0,1742400,0,0,64,112,112,64,55,55,"Max",3,3,2,2,"","",9305.,2284.,0.
11,"Pooling","pool_2",1887.,0,0,1259712,0,0,192,55,55,192,27,27,"Max",3,3,2,2,"","",6720.,1677.,0.
73,"Pooling","3c/max_poolpool",970.,0,0,564480,0,0,320,27,27,320,14,14,"Max",3,3,2,2,"","",2736.,787.,0.
182,"Pooling","4e/max_poolpool",796.,0,0,268128,0,0,608,14,14,608,7,7,"Max",3,3,2,2,"","",1438.,407.,0.
230,"Pooling","global_pool",313.,50176,0,0,0,0,1024,7,7,1024,1,1,"Mean",7,7,1,1,"","",642.,81.,0.
232,"Softmax","softmax",322.,4315,4315,0,4315,0,4315,"","",4315,"","","","","","","","","",120.,118.,0.
