"index","kind","name","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time","time"
115,"Elementwise","5_3/1/relu5_3_expand",0,0,319872,0,0,816,14,14,816,14,14,"NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Max, 0., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Min, 6., NeuralNetworks`Private`ScalarSymbol[2]}|>]","","","","","","",1907.,1907.,0.,146.1
116,"Convolution","5_3/2/conv5_3_dwise",0,0,0,0,359856,816,14,14,816,7,7,"",3,3,2,2,1,1,1912.,528.,352.45445641527914,705.1333000000001
117,"BatchNormalization","5_3/2/conv5_3_dwise_bn",39984,39984,0,0,0,816,7,7,816,7,7,"","","","","","","",525.,523.,0.,55.166700000000006
118,"Elementwise","5_3/2/relu5_3_dwise",0,0,79968,0,0,816,7,7,816,7,7,"NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Max, 0., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Min, 6., NeuralNetworks`Private`ScalarSymbol[2]}|>]","","","","","","",529.,525.,0.,56.033300000000004
119,"Convolution","5_3/3/conv5_3_linear",0,0,0,0,8956416,816,7,7,224,7,7,"",1,1,1,1,1,1,532.,279.,28891.664516129033,96.4
120,"BatchNormalization","5_3/3/conv5_3_linear_bn",10976,10976,0,0,0,224,7,7,224,7,7,"","","","","","","",277.,279.,0.,36.533300000000004
121,"Convolution","6_1/1/conv6_1_expand",0,0,0,0,14751744,224,7,7,1344,7,7,"",1,1,1,1,1,1,278.,903.,27117.176470588234,162.0333
122,"BatchNormalization","6_1/1/conv6_1_expand_bn",65856,65856,0,0,0,1344,7,7,1344,7,7,"","","","","","","",822.,825.,0.,78.1333
123,"Elementwise","6_1/1/relu6_1_expand",0,0,131712,0,0,1344,7,7,1344,7,7,"NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Max, 0., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Min, 6., NeuralNetworks`Private`ScalarSymbol[2]}|>]","","","","","","",828.,827.,0.,79.7333
124,"Convolution","6_1/2/conv6_1_dwise",0,0,0,0,592704,1344,7,7,1344,7,7,"",3,3,1,1,1,1,824.,825.,518.0979020979021,811.4333
125,"BatchNormalization","6_1/2/conv6_1_dwise_bn",65856,65856,0,0,0,1344,7,7,1344,7,7,"","","","","","","",823.,828.,0.,77.7667
126,"Elementwise","6_1/2/relu6_1_dwise",0,0,131712,0,0,1344,7,7,1344,7,7,"NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Max, 0., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Min, 6., NeuralNetworks`Private`ScalarSymbol[2]}|>]","","","","","","",826.,829.,0.,86.0667
127,"Convolution","6_1/3/conv6_1_linear",0,0,0,0,14751744,1344,7,7,224,7,7,"",1,1,1,1,1,1,827.,197.,38516.30287206266,203.3667
128,"BatchNormalization","6_1/3/conv6_1_linear_bn",10976,10976,0,0,0,224,7,7,224,7,7,"","","","","","","",197.,197.,0.,44.8667
129,"Threading","6_1/4",21952,0,0,0,0,224,7,7,224,7,7,"Plus","","","","","","",199.,197.,0.,34.6333
130,"Convolution","6_2/1/conv6_2_expand",0,0,0,0,14751744,224,7,7,1344,7,7,"",1,1,1,1,1,1,197.,831.,26919.24087591241,238.4
131,"BatchNormalization","6_2/1/conv6_2_expand_bn",65856,65856,0,0,0,1344,7,7,1344,7,7,"","","","","","","",830.,824.,0.,115.
132,"Elementwise","6_2/1/relu6_2_expand",0,0,131712,0,0,1344,7,7,1344,7,7,"NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Max, 0., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Min, 6., NeuralNetworks`Private`ScalarSymbol[2]}|>]","","","","","","",824.,825.,0.,116.2333
133,"Convolution","6_2/2/conv6_2_dwise",0,0,0,0,592704,1344,7,7,1344,7,7,"",3,3,1,1,1,1,824.,829.,519.4601226993865,819.4667000000001
134,"BatchNormalization","6_2/2/conv6_2_dwise_bn",65856,65856,0,0,0,1344,7,7,1344,7,7,"","","","","","","",823.,823.,0.,72.
135,"Elementwise","6_2/2/relu6_2_dwise",0,0,131712,0,0,1344,7,7,1344,7,7,"NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Max, 0., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Min, 6., NeuralNetworks`Private`ScalarSymbol[2]}|>]","","","","","","",825.,827.,0.,74.5
136,"Convolution","6_2/3/conv6_2_linear",0,0,0,0,14751744,1344,7,7,224,7,7,"",1,1,1,1,1,1,831.,197.,38820.37894736842,137.63330000000002
137,"BatchNormalization","6_2/3/conv6_2_linear_bn",10976,10976,0,0,0,224,7,7,224,7,7,"","","","","","","",194.,196.,0.,36.8333
138,"Threading","6_2/4",21952,0,0,0,0,224,7,7,224,7,7,"Plus","","","","","","",194.,194.,0.,26.133300000000002
139,"Convolution","6_3/1/conv6_3_expand",0,0,0,0,14751744,224,7,7,1344,7,7,"",1,1,1,1,1,1,196.,825.,30861.38912133891,154.8
140,"BatchNormalization","6_3/1/conv6_3_expand_bn",65856,65856,0,0,0,1344,7,7,1344,7,7,"","","","","","","",824.,827.,0.,71.9667
141,"Elementwise","6_3/1/relu6_3_expand",0,0,131712,0,0,1344,7,7,1344,7,7,"NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Max, 0., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Min, 6., NeuralNetworks`Private`ScalarSymbol[2]}|>]","","","","","","",824.,828.,0.,71.9333
142,"Convolution","6_3/2/conv6_3_dwise",0,0,0,0,592704,1344,7,7,1344,7,7,"",3,3,1,1,1,1,825.,826.,498.48948696383513,809.2333
143,"BatchNormalization","6_3/2/conv6_3_dwise_bn",65856,65856,0,0,0,1344,7,7,1344,7,7,"","","","","","","",824.,826.,0.,78.10000000000001
144,"Elementwise","6_3/2/relu6_3_dwise",0,0,131712,0,0,1344,7,7,1344,7,7,"NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Max, 0., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Min, 6., NeuralNetworks`Private`ScalarSymbol[2]}|>]","","","","","","",826.,826.,0.,79.7333
145,"Convolution","6_3/3/conv6_3_linear",0,0,0,0,29503488,1344,7,7,448,7,7,"",1,1,1,1,1,1,827.,320.,63998.88937093276,230.4
146,"BatchNormalization","6_3/3/conv6_3_linear_bn",21952,21952,0,0,0,448,7,7,448,7,7,"","","","","","","",320.,320.,0.,43.2
147,"Convolution","6_4/conv6_4",0,0,0,0,39337984,448,7,7,1792,7,7,"",1,1,1,1,1,1,320.,1079.,57511.67251461988,500.93330000000003
148,"BatchNormalization","6_4/conv6_4_bn",87808,87808,0,0,0,1792,7,7,1792,7,7,"","","","","","","",1077.,1080.,0.,85.0667
149,"Elementwise","6_4/relu6_4",0,0,175616,0,0,1792,7,7,1792,7,7,"NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Max, 0., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Min, 6., NeuralNetworks`Private`ScalarSymbol[2]}|>]","","","","","","",1081.,1080.,0.,91.9333
150,"Pooling","pool6",87808,0,0,0,0,1792,7,7,1792,1,1,"Mean",7,7,1,1,"","",1081.,92.,0.,118.6667
151,"Convolution","fc7",0,0,0,0,1793792,1792,1,1,1001,1,1,"",1,1,1,1,1,1,91.,83.,4375.10243902439,128.2333
152,"Reshape","reshape",0,0,0,0,0,1001,1,1,1001,"","","","","","","","","",82.,82.,0.,35.033300000000004
153,"Softmax","prob_softmax",1001,1001,0,1001,0,1001,"","",1001,"","","","","","","","","",81.,81.,0.,39.533300000000004
