"index","kind","name","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time","time"
181,"Elementwise","4b9/res4b9_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2394.,2395.,260.31647211413747,95.2
182,"Convolution","4b10/res4b10_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2396.,671.,66468.59508408798,227.66670000000002
183,"BatchNormalization","4b10/bn4b10_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",673.,669.,0.,47.633300000000006
184,"Elementwise","4b10/res4b10_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",675.,673.,138.2258953168044,40.6
185,"Convolution","4b10/res4b10_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,673.,673.,97557.38734177215,807.7
186,"BatchNormalization","4b10/bn4b10_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",674.,674.,0.,47.800000000000004
187,"Elementwise","4b10/res4b10_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",673.,674.,142.54545454545456,40.2667
188,"Convolution","4b10/res4b10_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,672.,2398.,58254.222222222226,204.63330000000002
189,"BatchNormalization","4b10/bn4b10_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2399.,2399.,0.,112.83330000000001
190,"Total","4b10/res4b10",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2397.,2396.,0.,140.63330000000002
191,"Elementwise","4b10/res4b10_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2398.,2394.,250.88,95.10000000000001
192,"Convolution","4b11/res4b11_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2397.,675.,78443.09007633588,228.4333
193,"BatchNormalization","4b11/bn4b11_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",673.,672.,0.,47.7667
194,"Elementwise","4b11/res4b11_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",677.,674.,140.15642458100558,40.566700000000004
195,"Convolution","4b11/res4b11_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,674.,674.,97065.91435768262,805.7333
196,"BatchNormalization","4b11/bn4b11_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",673.,674.,0.,47.7
197,"Elementwise","4b11/res4b11_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",677.,672.,147.14369501466277,40.7
198,"Convolution","4b11/res4b11_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,676.,2394.,52805.98561151079,203.5
199,"BatchNormalization","4b11/bn4b11_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2397.,2397.,0.,114.
200,"Total","4b11/res4b11",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2394.,2397.,0.,141.0667
201,"Elementwise","4b11/res4b11_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2400.,2397.,257.64313222079585,95.33330000000001
202,"Convolution","4b12/res4b12_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2403.,676.,66727.56363636363,228.60000000000002
203,"BatchNormalization","4b12/bn4b12_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",675.,676.,0.,47.9333
204,"Elementwise","4b12/res4b12_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",677.,673.,138.60773480662982,40.7667
205,"Convolution","4b12/res4b12_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,675.,672.,61590.57218966435,808.0333
206,"BatchNormalization","4b12/bn4b12_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",674.,673.,0.,48.
207,"Elementwise","4b12/res4b12_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",677.,675.,148.01179941002948,40.800000000000004
208,"Convolution","4b12/res4b12_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,675.,2395.,57860.61261261261,204.4667
209,"BatchNormalization","4b12/bn4b12_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2397.,2398.,0.,113.60000000000001
210,"Total","4b12/res4b12",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2393.,2395.,0.,140.1
211,"Elementwise","4b12/res4b12_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2397.,2400.,248.70384138785627,95.30000000000001
212,"Convolution","4b13/res4b13_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2397.,673.,78563.03363914373,230.63330000000002
213,"BatchNormalization","4b13/bn4b13_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",672.,671.,0.,47.4667
214,"Elementwise","4b13/res4b13_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",675.,674.,147.14369501466277,40.8333
215,"Convolution","4b13/res4b13_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,671.,673.,97887.81033022862,810.9667000000001
216,"BatchNormalization","4b13/bn4b13_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",671.,672.,0.,55.666700000000006
217,"Elementwise","4b13/res4b13_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",674.,674.,147.14369501466277,47.7667
218,"Convolution","4b13/res4b13_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,676.,2397.,52375.355759429156,203.8667
219,"BatchNormalization","4b13/bn4b13_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2396.,2396.,0.,113.36670000000001
220,"Total","4b13/res4b13",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2395.,2397.,0.,137.2333
221,"Elementwise","4b13/res4b13_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2400.,2397.,260.6545454545454,92.36670000000001
222,"Convolution","4b14/res4b14_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2395.,673.,67605.55789473683,224.2333
223,"BatchNormalization","4b14/bn4b14_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",672.,671.,0.,47.800000000000004
224,"Elementwise","4b14/res4b14_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",674.,674.,140.15642458100558,40.2333
225,"Convolution","4b14/res4b14_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,674.,673.,61689.16969050161,806.8333
226,"BatchNormalization","4b14/bn4b14_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",674.,673.,0.,47.3667
227,"Elementwise","4b14/res4b14_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",674.,672.,138.99168975069253,38.4
228,"Convolution","4b14/res4b14_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,675.,2395.,57344.,203.8667
229,"BatchNormalization","4b14/bn4b14_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2396.,2396.,0.,113.1333
230,"Total","4b14/res4b14",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2396.,2396.,0.,140.63330000000002
231,"Elementwise","4b14/res4b14_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2399.,2397.,248.3960396039604,95.33330000000001
232,"Convolution","4b15/res4b15_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2394.,675.,77731.04992435704,228.8333
233,"BatchNormalization","4b15/bn4b15_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",653.,646.,0.,47.800000000000004
234,"Elementwise","4b15/res4b15_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",646.,641.,143.36,40.4667
235,"Convolution","4b15/res4b15_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,642.,642.,97393.01095197977,808.5667000000001
236,"BatchNormalization","4b15/bn4b15_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",642.,644.,0.,47.633300000000006
237,"Elementwise","4b15/res4b15_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",645.,644.,150.67867867867866,40.4
238,"Convolution","4b15/res4b15_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,646.,2375.,58386.61818181818,204.66670000000002
239,"BatchNormalization","4b15/bn4b15_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2374.,2374.,0.,113.1333
240,"Total","4b15/res4b15",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2376.,2379.,0.,140.6
241,"Elementwise","4b15/res4b15_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2373.,2387.,270.1265141318977,94.9
242,"Convolution","4b16/res4b16_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2412.,680.,68143.53315649867,230.8333
243,"BatchNormalization","4b16/bn4b16_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",681.,678.,0.,48.
244,"Elementwise","4b16/res4b16_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",683.,682.,148.44970414201183,40.300000000000004
245,"Convolution","4b16/res4b16_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,680.,679.,98555.41687979539,811.5333
246,"BatchNormalization","4b16/bn4b16_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",679.,680.,0.,47.8333
247,"Elementwise","4b16/res4b16_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",681.,682.,145.0173410404624,40.300000000000004
248,"Convolution","4b16/res4b16_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,678.,2412.,53465.37356919875,203.8333
249,"BatchNormalization","4b16/bn4b16_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2411.,2412.,0.,113.2667
250,"Total","4b16/res4b16",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2410.,2410.,0.,140.13330000000002
251,"Elementwise","4b16/res4b16_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2410.,2416.,260.9934980494148,95.1333
252,"Convolution","4b17/res4b17_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2411.,683.,78683.34456355283,230.26670000000001
253,"BatchNormalization","4b17/bn4b17_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",680.,681.,0.,47.800000000000004
254,"Elementwise","4b17/res4b17_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",681.,681.,146.28571428571428,40.2333
255,"Convolution","4b17/res4b17_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,678.,679.,86986.83521444695,808.5667000000001
256,"BatchNormalization","4b17/bn4b17_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",681.,680.,0.,65.33330000000001
257,"Elementwise","4b17/res4b17_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",680.,681.,140.54901960784315,50.633300000000006
258,"Convolution","4b17/res4b17_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,681.,2414.,58254.222222222226,358.7667
259,"BatchNormalization","4b17/bn4b17_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2413.,2407.,0.,175.70000000000002
260,"Total","4b17/res4b17",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2414.,2412.,0.,194.8667
261,"Elementwise","4b17/res4b17_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2408.,2409.,260.6545454545454,121.53330000000001
262,"Convolution","4b18/res4b18_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2407.,682.,66382.71834625323,382.1333
263,"BatchNormalization","4b18/bn4b18_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",680.,679.,0.,65.9333
264,"Elementwise","4b18/res4b18_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",682.,679.,142.54545454545456,49.900000000000006
265,"Convolution","4b18/res4b18_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,680.,681.,66940.07180081065,811.2333
266,"BatchNormalization","4b18/bn4b18_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",680.,680.,0.,48.
267,"Elementwise","4b18/res4b18_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",680.,681.,148.89020771513353,40.800000000000004
268,"Convolution","4b18/res4b18_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,680.,2414.,57991.223476297964,205.3333
269,"BatchNormalization","4b18/bn4b18_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2413.,2414.,0.,113.56670000000001
270,"Total","4b18/res4b18",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2414.,2413.,0.,141.
271,"Elementwise","4b18/res4b18_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2410.,2411.,267.9626168224299,95.9333
272,"Convolution","4b19/res4b19_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2377.,644.,67428.11548556431,228.0333
273,"BatchNormalization","4b19/bn4b19_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",642.,640.,0.,48.
274,"Elementwise","4b19/res4b19_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",645.,642.,140.9438202247191,40.9667
275,"Convolution","4b19/res4b19_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,644.,641.,61788.08337787279,809.2667
276,"BatchNormalization","4b19/bn4b19_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",644.,642.,0.,48.
277,"Elementwise","4b19/res4b19_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",644.,641.,138.60773480662982,41.
278,"Convolution","4b19/res4b19_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,644.,2370.,51951.692618806876,204.63330000000002
279,"BatchNormalization","4b19/bn4b19_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2369.,2383.,0.,113.83330000000001
280,"Total","4b19/res4b19",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2372.,2372.,0.,141.2333
281,"Elementwise","4b19/res4b19_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2372.,2375.,261.67405475880054,96.03330000000001
282,"Convolution","4b20/res4b20_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2367.,643.,67251.60209424084,229.0667
283,"BatchNormalization","4b20/bn4b20_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",642.,641.,0.,48.2
284,"Elementwise","4b20/res4b20_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",643.,644.,144.5994236311239,40.7333
285,"Convolution","4b20/res4b20_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,644.,641.,66173.72867773325,810.7333
286,"BatchNormalization","4b20/bn4b20_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",643.,643.,0.,48.
287,"Elementwise","4b20/res4b20_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",645.,645.,145.0173410404624,40.300000000000004
288,"Convolution","4b20/res4b20_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,646.,2370.,51846.84561049445,203.9667
289,"BatchNormalization","4b20/bn4b20_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2368.,2367.,0.,113.80000000000001
290,"Total","4b20/res4b20",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2368.,2369.,0.,141.13330000000002
291,"Elementwise","4b20/res4b20_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2369.,2369.,257.97429305912596,95.
292,"Convolution","4b21/res4b21_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2368.,642.,66041.41902313624,227.5667
293,"BatchNormalization","4b21/bn4b21_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",640.,641.,0.,47.9667
294,"Elementwise","4b21/res4b21_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",640.,639.,139.76601671309191,40.2333
295,"Convolution","4b21/res4b21_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,642.,640.,97970.76610169491,808.6333000000001
296,"BatchNormalization","4b21/bn4b21_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",644.,639.,0.,48.
297,"Elementwise","4b21/res4b21_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",641.,642.,144.183908045977,40.4667
298,"Convolution","4b21/res4b21_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,639.,2368.,57472.28635346756,204.2333
299,"BatchNormalization","4b21/bn4b21_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2368.,2368.,0.,114.03330000000001
300,"Total","4b21/res4b21",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2365.,2370.,0.,141.16670000000002
301,"Elementwise","4b21/res4b21_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2367.,2366.,248.08899876390603,95.03330000000001
302,"Convolution","4b22/res4b22_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2364.,641.,78204.29832572298,227.5333
303,"BatchNormalization","4b22/bn4b22_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",638.,641.,0.,47.633300000000006
304,"Elementwise","4b22/res4b22_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",644.,639.,140.15642458100558,40.800000000000004
305,"Convolution","4b22/res4b22_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,640.,640.,67056.55684454757,810.9000000000001
306,"BatchNormalization","4b22/bn4b22_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",643.,639.,0.,48.
307,"Elementwise","4b22/res4b22_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",639.,639.,138.99168975069253,40.6667
308,"Convolution","4b22/res4b22_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,639.,2367.,52056.964539007095,203.9667
309,"BatchNormalization","4b22/bn4b22_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2377.,2373.,0.,112.7667
310,"Total","4b22/res4b22",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2371.,2374.,0.,140.0333
311,"Elementwise","4b22/res4b22_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2370.,2371.,276.83310344827584,94.86670000000001
312,"Convolution","5a/res5a_branch1",0,0,0,0,102760448,1024,14,14,2048,7,7,"",1,1,2,2,1,1,2370.,1226.,87530.19420783645,637.8333
313,"BatchNormalization","5a/bn5a_branch1",100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1224.,1226.,0.,96.30000000000001
314,"Convolution","5a/res5a_branch2a",0,0,0,0,25690112,1024,14,14,512,7,7,"",1,1,2,2,1,1,2369.,355.,44141.08591065292,232.4667
315,"BatchNormalization","5a/bn5a_branch2a",25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",354.,354.,0.,44.9667
316,"Elementwise","5a/res5a_branch2a_relu",0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",355.,355.,98.,34.6667
317,"Convolution","5a/res5a_branch2b",0,0,0,0,115605504,512,7,7,512,7,7,"",3,3,1,1,1,1,355.,354.,106255.05882352941,828.8667
318,"BatchNormalization","5a/bn5a_branch2b",25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",357.,356.,0.,44.7333
319,"Elementwise","5a/res5a_branch2b_relu",0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",357.,354.,96.86486486486487,34.7
320,"Convolution","5a/res5a_branch2c",0,0,0,0,51380224,512,7,7,2048,7,7,"",1,1,1,1,1,1,355.,1226.,72983.27272727274,298.1667
321,"BatchNormalization","5a/bn5a_branch2c",100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1224.,1225.,0.,96.7667
322,"Total","5a/res5a",100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1225.,1226.,0.,86.5
323,"Elementwise","5a/res5a_relu",0,0,100352,0,100352,2048,7,7,2048,7,7,"Ramp","","","","","","",1226.,1225.,199.90438247011951,57.2
324,"Convolution","5b/res5b_branch2a",0,0,0,0,51380224,2048,7,7,512,7,7,"",1,1,1,1,1,1,1226.,355.,84368.18390804598,308.0333
325,"BatchNormalization","5b/bn5b_branch2a",25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",354.,354.,0.,45.
326,"Elementwise","5b/res5b_branch2a_relu",0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",355.,355.,95.7557251908397,34.4333
327,"Convolution","5b/res5b_branch2b",0,0,0,0,115605504,512,7,7,512,7,7,"",3,3,1,1,1,1,354.,354.,106844.27356746765,827.8000000000001
328,"BatchNormalization","5b/bn5b_branch2b",25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",356.,357.,0.,46.9333
329,"Elementwise","5b/res5b_branch2b_relu",0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",354.,354.,96.12260536398468,36.
330,"Convolution","5b/res5b_branch2c",0,0,0,0,51380224,512,7,7,2048,7,7,"",1,1,1,1,1,1,356.,1226.,73087.08961593172,297.6
331,"BatchNormalization","5b/bn5b_branch2c",100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1227.,1226.,0.,98.
332,"Total","5b/res5b",100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1227.,1227.,0.,88.2
333,"Elementwise","5b/res5b_relu",0,0,100352,0,100352,2048,7,7,2048,7,7,"Ramp","","","","","","",1226.,1226.,211.71308016877634,59.400000000000006
334,"Convolution","5c/res5c_branch2a",0,0,0,0,51380224,2048,7,7,512,7,7,"",1,1,1,1,1,1,1223.,356.,84925.99008264462,310.2667
335,"BatchNormalization","5c/bn5c_branch2a",25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",353.,353.,0.,47.
336,"Elementwise","5c/res5c_branch2a_relu",0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",355.,356.,96.12260536398468,36.066700000000004
337,"Convolution","5c/res5c_branch2b",0,0,0,0,115605504,512,7,7,512,7,7,"",3,3,1,1,1,1,355.,354.,106060.09541284404,830.8000000000001
338,"BatchNormalization","5c/bn5c_branch2b",25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",355.,354.,0.,46.7667
339,"Elementwise","5c/res5c_branch2b_relu",0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",355.,353.,97.24031007751938,35.566700000000004
340,"Convolution","5c/res5c_branch2c",0,0,0,0,51380224,512,7,7,2048,7,7,"",1,1,1,1,1,1,354.,1225.,55128.99570815451,299.36670000000004
341,"BatchNormalization","5c/bn5c_branch2c",100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1228.,1225.,0.,97.5
342,"Total","5c/res5c",100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1225.,1226.,0.,87.
343,"Elementwise","5c/res5c_relu",0,0,100352,0,100352,2048,7,7,2048,7,7,"Ramp","","","","","","",1225.,1228.,208.19917012448133,57.8667
344,"Pooling","pool5",100352,0,0,0,0,2048,7,7,2048,1,1,"Mean",7,7,1,1,"","",1926.,112.,0.,131.3
345,"Flatten","flatten_0",0,0,0,0,0,2048,1,1,2048,"","","","","","","","","",111.,112.,0.,24.
346,"Linear","fc1000",0,0,0,0,2048000,2048,"","",1000,"","","","","","","","","",112.,91.,5094.527363184079,126.5
347,"Softmax","prob",1000,1000,0,1000,0,1000,"","",1000,"","","","","","","","","",91.,92.,0.,42.033300000000004
